Judul,topics,probabilities
implementasi sistem pendukung keputusan deteksi kelayakan kenaikan jabatan karyawan pt venturo pro indonesia metode analytic hirarchy process ahp,17,1.0
mekanisme penyediaan layanan perangkat smart home berbasis esp berdasarkan dataset time series kmeans,-1,0.0
pengendalian suhu kelembapan udara budidaya microgreen lobak metode regresi linier berbasis arduino,65,0.9737281368493429
implementasi sensor mq sistem keamanan pendeteksi bau alkohol kabin mobil,-1,0.0
sistem kendali suhu kelembapan udara tanaman bayam microgreen ruangan tertutup regresi linier,65,0.9666302818071155
perancangan user experience aplikasi pembagi tagihan berbasis mobile era new normal metode design thinking,25,0.7276363817705954
pengembangan media pembelajaran emodul materi proxy server metode addie studi kelas xi jurusan tkj smk negeri malang,59,0.4953937270522978
perancangan pengalaman pengguna aplikasi kursus online teknologi informasi berbasis mobile metode humancentered design,122,1.0
pengaruh implementasi metode pembelajaran peta konsep hasil belajar siswa mata pelajaran dasardasar desain komunikasi visual smkn malang,4,1.0
purwarupa brankas pintar rfid pengenalan wajah metode pca,16,0.8990886061469986
deteksi hambatan arsitektural jalan kursi roda pintar model yolov berbasis tx,32,1.0
sistem automatic human tracking kursi roda pintar metode yolovtiny berbasis nvidia jetson tx,32,0.8926604369476961
perancangan user experience aplikasi mobile mal pelayanan publik dki jakarta metode design thinking,25,0.599148097605698
sistem pendukung keputusan deteksi penyakit strok multiple attribute decision making simple additive weighting saw,17,1.0
perancangan sistem informasi manajemen pendataan pengungsi logistik berbasis web studi badan penanggulangan bencana daerah kota batu,51,0.7541556432669545
pengembangan aplikasi manajemen penyewaan alat pesta tenda berbasis android cipta wahana karya,-1,0.0
evaluasi perancangan pengalaman pengguna aplikasi mobile kursus public speaking oberi app metode shadowing design thinking,25,0.7679704073384261
sistem klasifikasi permukaan jalan penghindaran jalan berlubang kursi roda pintar metode mobilenetvsmall,32,0.5921381661754188
pembangunan sistem manajemen rekam medis berbasis web studi klinik dokter praktek perorangan riduwan vidya wira pematang siantar,3,1.0
sistem deteksi tomat matang hidroponik berdasarkan warna hue saturation value metode threshold berbasis graphical user interface,102,0.9474819639614803
evaluasi perbaikan pengalaman pengguna aplikasi temuin metode user experience questionnaire heuristic evaluation,2,1.0
analisis sentimen pemindahan kota indonesia media sosial twitter metode lstm wordvec,6,0.8691603658458997
perancangan pembuatan sistem informasi pemesanan katering kedai mbak tim berbasis android,115,1.0
dampak serangan wormhole kinerja protokol routing adhoc on demand multipath distance vector aomdv jaringan mobile adhoc network manet,74,0.9825722875718979
rancang bangun alat sortir keju mozzarella metode klasifikasi naïve bayes,85,0.9793624903129102
pengembangan sistem informasi manajemen penilaian pendidikan berbasis web studi yayasan darul itqon kabupaten malang,11,0.5450455014714829
pengenalan papan nama ruangan kendali kursi roda pintar yolovtiny easyocr berbasis tx,32,0.6643265088888819
perancangan pengalaman pengguna aplikasi rental printer metode design thinking studi print pojok unesa ketintang surabaya,-1,0.0
pengembangan aplikasi pembelajaran bahasa bali berbasis android mvvm architecture jetpack compose,10,0.6036647883570428
pengembangan platform informasi lowongan kerja teknik crowdsourcing media sosial twitter berbasis mobile studi hashtag lokercot,-1,0.0
analisis color space spesifikasi perancangan perangkat lunak embedded system deteksi penyakit busuk selada,102,1.0
pengembangan modul dashboard job placement center aplikasi sarjana sakti,38,1.0
analisis sentimen dokumen twitter metode naïve bayes seleksi fitur gu metric,6,1.0
studi perbandingan pencatatan data transaksi kasir klinik rumah sayang bunda kesalahan pencatatan sistem manual sistem aplikasi adminrsb,3,0.12906133654251928
perancangan user experience aplikasi jasa foto produk human centered design,38,0.989886400197226
pengembangan sistem informasi log management server monitoring elk elastic search logstash kibana stack aplikasi padichain pt bank rakyat indonesia,-1,0.0
klasifikasi judul berita online metode support vector machine svm seleksi fitur chisquare,-1,0.0
prediksi covid dunia metode long shortterm memory,70,1.0
penggunaan variasi model arsitektur efficientnetv prediksi sel kanker serviks,0,1.0
pembangunan sistem manajemen pelatihan asn berbasis website badan kepegawaian pengembangan sumber daya manusia kabupaten situbondo,-1,0.0
klasifikasi panen varietas unggul kedelai knearest neighbor,113,1.0
pengembangan aplikasi monitoring evaluasi kinerja siswa magang indonesia learning center berbasis android,10,0.8197208695201985
pengembangan aplikasi berbasis website reservasi studi rumah sayang bunda,-1,0.0
perancangan antarmuka aplikasi pembelajaran sistem bilangan mata pelajaran sistem komputer metode human centered design studi kelas x sija smk negeri malang,-1,0.0
perancangan mekanik gim edukasi kimia tabel periodik unsur metode iterative rapid prototyping,-1,0.0
perancangan pengalaman pengguna aplikasi online course sharing digital marketing platform belajar digital marketing metode design thinking studi mi studio,25,0.7641168524650412
pengembangan aplikasi edukasi bahasa inggris berbasis learning path framework flutter,-1,0.0
rekayasa lintas jaringan protokol optimized link state routing olsr berdasarkan tingkat energi manet,-1,0.0
pengembangan sistem informasi usaha gadai berbasis web studi ud ricky gadai medan,-1,0.0
implementasi perangkat gateway mobile berbasis protokol ble mendukung akuisisi data internet of things portabel,-1,0.0
evaluasi perbaikan desain antarmuka pengguna situs web sma negeri kraksaan metode website usability evaluation tool webuse human centered design hcd,35,0.3753681302036082
sistem pengendali penyiraman tanaman jamur tiram berdasarkan suhu kelembaban metode knearest neighbor,65,1.0
pengembangan sistem informasi manajemen katering studi catering jasmine koperasi wanita patra kota dumai,-1,0.0
identifikasi kerusakan transmisi mobil otomatis torque converter pendekatan improved knearest neighbor,39,0.587326264958903
pengembangan web responsive media pemasaran studi toko nammar butik,1,1.0
perancangan purwarupa aplikasi pembayaran iuran komite sekolah studi smk negeri malang,-1,0.0
ekstraksi informasi data logbook kkn mahasiswa fakultas ilmu komputer universitas brawijaya malang metode ner named entity recognition,-1,0.0
pengembangan aplikasi web layanan rtrw desa made kabupaten lamongan metode prototipe,-1,0.0
pengembangan aplikasi pembelajaran bahasa jawa materi basa rinengga berbasis android sma negeri blitar,10,0.7346700614064186
perancangan user experience aplikasi dibimbingid metode design thinking,53,0.9583814137511943
pengembangan modul digital berbasis website metode d meningkatkan hasil belajar siswa kelas x rekayasa perangkat lunak smk negeri kepanjen materi uiux,89,1.0
pengembangan sistem monitoring kelembaban penyiraman otomatis berbasis internet of things perkebunan salak desa duda timur,1,1.0
lokalisasi ruangan espnow berbasis wireless sensor network trilateration model free space path loss,-1,0.0
analisis kinerja mekanisme caching redis moodle,87,0.9004388962217675
klasifikasi data twitter transisi pandemi endemi latent semantic analysis lsa,6,1.0
implementasi chatbot frequently asked question faq universitas brawijaya berbasis voice command raspberry pi metode naïve bayes,-1,0.0
perancangan user experience aplikasi storyou meningkatkan engagement kalangan remaja pemanfaatan gamification studi hayvee,-1,0.0
implementasi protoype sistem deteksi letak gerak wireless sensor network berbasis esp,15,1.0
perbedaan model pembelajaran problem based learning discovery learning hasil belajar siswa mata pelajaran dasar desain grafis studi smk queen alfalah kabupaten kediri,4,1.0
pembangunan sistem manajemen inventaris alat barang berbasis web sekolah dasar studi sekolah dasar swasta lembaga pendidikan islam attaufiq cempaka putih,11,0.3096204453034478
pengembangan sistem reservasi rental kendaraan trip wisata berbasis web studi g tour travel,77,1.0
pengembangan sistem informasi pengelolaan pemesanan toko kue produk roti berbasis web studi umkm banaboolen kota bekasi,1,1.0
studi performa android networking library fast android network library retrofit okhttp,-1,0.0
evaluasi perbaikan alur navigasi situs web indonesiagoid media egovernment public relations gpr kementerian komunikasi informatika kemenkominfo pendekatan tree testing card sorting,43,0.4176742065290839
analisis perbedaan hasil belajar kognitif siswa strategi pembelajaran projectbased learning konvensional kelas xi tkj smk negeri malang,4,1.0
perancangan user experience aplikasi manajemen distribusi pupuk subsidi metode humancentered design studi kios pesona tunggulwulung kecamatan lowokwaru,-1,0.0
pengembangan aplikasi back office daycare berbasis web,-1,0.0
uji kinerja hostbased intrution detection system wazuh serangan brute force dos,101,1.0
deteksi bot network botnet metode decision tree dataset ctu,-1,0.0
analisis perancangan ulang desain ui ux aplikasi ipusnas penerapan elemen gamifikasi,-1,0.0
perancangan antarmuka pengguna situs web cv bentang karya metode human centered design,-1,0.0
pengembangan sistem informasi manajemen penjualan eticketing wahana bnsindigokart,1,0.9790636250912454
evaluasi aspek usability situs myalkes metode usability testing system usability scale,14,0.5948161898864442
analisis sentimen berbasis aspek data ulasan metode knearest neighbor studi aplikasi olsera pos,27,0.7116067963501721
analisis sentimen feed back mahasiswa dosen prodi teknologi informasi departemen sistem informasi fakultas ilmu komputer universitas brawijaya,-1,0.0
pengaruh model pembelajaran discovery learning penerapan media ahaslides hasil belajar peserta didik kelas x mata pelajaran informatika smkn malang,97,1.0
perancangan user experience webstore penjualan produk kopi olahan kopi metode humancentered design studi umkm surya kencana,91,0.9513570378202615
penerapan metode kmeans clustering ulasan perumahan pt xyz google maps formulasi strategi bisnis analisis swot,7,1.0
pengendalian kelembapan media tanam budidaya microgreen bunga matahari regresi linier berbasis arduino uno,-1,0.0
implementasi fuzzy knearest neighbor sistem klasifikasi kualitas tanah tanaman kedelai berdasarkan kelembapan ph tanah arduino,-1,0.0
pengembangan aplikasi pendukung smart city pertanian berbasis mobile studi pemerintah kota batu,-1,0.0
perancangan user interface sistem monitoring akademik kehadiran siswa terintegrasi auto notification berbasis mobile metode human centered design studi smkn malang,122,1.0
pengembangan sistem ujian kompetensi online berbasis web metode waterfall,-1,0.0
peringkasan teks otomatis metode latent semantic analysis artikel berita ekonomi berbahasa indonesia,43,1.0
evaluasi tata kelola manajemen risiko teknologi informasi pt kreatiful digital indonesia framework cobit,79,1.0
perancangan pengalaman pengguna aplikasi sewa sepeda motor metode humancentered design studi rentamotor malang,-1,0.0
penerapan metode naive bayes sistem pendeteksi kualitas tanah tanaman kedelai,-1,0.0
analisis perbandingan aplikasi point of sale kasir manual mesin kasir rm ikan bagor,1,0.8403802538808781
analisis penerimaan rekam medis elektronik rme puskesmas technology acceptance model tam,26,1.0
pengembangan sistem klasifikasi air layak minum berdasarkan nilai ph kekeruhan metode knearest neighbors knn berbasis arduino uno,29,1.0
evaluasi tata kelola manajemen risiko teknologi informasi framework cobit proses edm apo studi pt bank bri unit bangorejo,79,0.994029313493871
pengembangan aplikasi elearning pendukung konsep flipped classroom studi smp brawijaya smart school,-1,0.0
analisis kualitas penerapan software quality assurance aplikasi mobile banking model isoiec studi bsi mobile,2,0.26355072000879215
pengembangan sistem rawat jalan rumah sakit berbasis web,3,1.0
rancang bangun robot beroda kendali pengenalan ucapan smartphone,20,0.7721958622620562
pengembangan sistem informasi pengelolaan keuangan kegiatan masjid berbasis mobile android studi masjid attaqwa dusun jogoloyo kabupaten jombang,30,1.0
